LSOA11CD,primary_code,primary_type,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,OUT,MEU,HDU
E01002911,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0.001593677,0,0.998406343,0,0,0
E01002918,WAL,Warehouse/Park land,0,0.051137015,0,0,0.912141923,0,0,0,0,0.036721042,0,0,0,0,0,0,0
E01002920,ACS,Accessible suburbia,0,0.988091167,0,0,0,0,0,0,0,0.011908852,0,0,0,0,0,0,0
E01002931,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.905885425,0,0.094114556,0,0,0,0,0,0
E01002938,DRN,Dense residential neighbourhoods,0,0.006993897,0.00439114,0,0.133748364,0,0,0,0.456441556,0.395211396,0.003213638,0,0,0,0,0,0
E01002966,DRN,Dense residential neighbourhoods,0,0.042167799,0,0,0,0,0,0,0.937387734,0.020444452,0,0,0,0,0,0,0
E01002974,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.72983559,0,0.270164386,0,0,0,0,0,0
E01002975,ACS,Accessible suburbia,0,0.882253887,0,0,0.000997639,0,0,0,0,0.116748477,0,0,0,0,0,0,0
E01002982,ACS,Accessible suburbia,0,0.732422794,0,0,0,0,0,0,0.152196591,0.115380629,0,0,0,0,0,0,0
E01002985,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.983428063,0.0165719,0,0,0,0,0,0,0
E01002990,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.860760434,0.139239577,0,0,0,0,0,0,0
E01003009,WAL,Warehouse/Park land,0,0.009483348,0.270081523,0,0.542323742,0,0,0.038363308,0.103978095,0.035769976,0,0,0,0,0,0,0
E01003064,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.867089911,0.008470906,0.12443917,0,0,0,0,0,0
E01003104,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.874747368,0,0.125252615,0,0,0
E01003112,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000006,0,0,0
E01003136,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000028,0,0,0,0,0,0
E01003138,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999971,0,0,0,0,0,0
E01003165,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.888053492,0.040669383,0.071277119,0,0,0,0,0,0
E01003175,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000002,0,0,0,0,0,0
E01003176,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999976,0,0,0,0,0
E01003188,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999982,0,0,0,0,0
E01003201,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.045838564,0,0.954161468,0,0,0,0,0,0
E01003240,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.305920378,0.224692301,0.469387324,0,0,0,0,0,0
E01003266,DRN,Dense residential neighbourhoods,0,0,0,0,0.102286471,0,0,0,0.850449915,0.007242477,0.040021114,0,0,0,0,0,0
E01003275,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000004,0,0,0,0,0,0
E01003317,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.307419059,0,0.692580981,0,0,0,0,0,0
E01003354,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.193599235,0.297708585,0.508692205,0,0,0,0,0,0
E01003370,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999974,0,0,0,0,0,0
E01003373,DIS,Disconnected suburbia,0,0,0,0,0,0,0,0.997096725,0.00290325,0,0,0,0,0,0,0,0
E01003394,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.048256738,0,0.951743284,0,0,0,0,0,0
E01003396,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000036,0,0,0,0,0,0
E01003406,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0.156208668,0.569781993,0,0.274009292,0,0,0,0,0,0
E01003435,CRN,Connected residential neighbourhoods,0,0,0,0,0.097827271,0.004262482,0,0.014355493,0,0.883554766,0,0,0,0,0,0,0
E01003473,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.003000172,0,0.99699986,0,0,0,0,0,0
E01003491,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.819591493,0.180408476,0,0,0,0,0
E01003499,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.471897006,0.528102934,0,0,0,0,0
E01003524,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.716070807,0.283929203,0,0,0,0,0
E01003527,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999999,0,0,0,0,0,0
E01003546,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000016,0,0,0,0,0,0
E01003551,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999991,0,0,0,0,0,0
E01003556,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.00000001,0,0,0,0,0,0
E01003573,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.99999999,0,0,0,0,0,0
E01003574,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999963,0,0,0,0,0,0
E01003596,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000016,0,0,0,0,0,0
E01003626,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999981,0,0,0,0,0,0
E01003630,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999968,0,0,0,0,0,0
E01003633,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999975,0,0,0,0,0,0
E01003651,CRN,Connected residential neighbourhoods,0,0,0,0,0,0,0,0,0,1.000000037,0,0,0,0,0,0,0
E01003654,DIS,Disconnected suburbia,0,0,0.039629424,0,0.143400333,0,0,0.768334574,0.048594935,4.07E-05,0,0,0,0,0,0,0
E01003695,CRN,Connected residential neighbourhoods,0,0,0,0,0,0,0,0,0,1.00000002,0,0,0,0,0,0,0
E01003747,ACS,Accessible suburbia,0,0.774595644,0.060379942,0,0.069141489,0,0,0.033863787,0,0.062019166,0,0,0,0,0,0,0
E01003763,WAL,Warehouse/Park land,0,0.0965552,0,0,0.838454472,0,0,0,0.011132398,0.053857997,0,0,0,0,0,0,0
E01003769,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.749373517,0.230502259,0.020124214,0,0,0,0,0,0
E01003778,DRN,Dense residential neighbourhoods,0,0,0,0,0.002020134,0,0,0,0.662026537,0.335953339,0,0,0,0,0,0,0
E01003788,CRN,Connected residential neighbourhoods,0,0,0,0,0,0,0,0,0,0.828353216,0.171646748,0,0,0,0,0,0
E01003793,DUN,Dense urban neighbourhoods,0,0,0,0,0.054448552,0,0,0,0.219480512,0,0.726070938,0,0,0,0,0,0
E01003800,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.66269136,0.00188274,0.335425943,0,0,0,0,0,0
E01003810,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.799457235,0.200542744,0,0,0,0,0,0,0
E01003820,WAL,Warehouse/Park land,0,0,0,0,0.864676871,0,0,0.07112809,0,0.064195026,0,0,0,0,0,0,0
E01003858,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000035,0,0,0,0,0,0
E01003872,DRN,Dense residential neighbourhoods,0,0,0,0,0.212107031,0,0,0,0.410844515,0.000651939,0.376396509,0,0,0,0,0,0
E01003882,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.99758172,0,0.002418276,0,0,0,0,0,0
E01003890,DRN,Dense residential neighbourhoods,0,0,0.021197447,0,0.061320783,0,0,0.272692202,0.589947772,0,0.054841807,0,0,0,0,0,0
E01003900,CRN,Connected residential neighbourhoods,0,0.055019526,0,0,0.038638988,0,0,0.012102145,0.000827855,0.893411459,0,0,0,0,0,0,0
E01003929,MEU,Metropolitan urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193524691,0,0.806475302,0
E01003940,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999983,0,0,0
E01004003,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999993,0,0,0,0,0
E01004012,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000021,0,0,0,0,0
E01004027,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638768321,0,0.361231656,0
E01004032,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.734751509,0.265248518,0,0,0,0,0
E01004039,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000015,0,0,0,0,0
E01004040,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000021,0,0,0,0,0
E01004048,CRN,Connected residential neighbourhoods,0,0,0,0,0,0,0,0,0,0.545779468,0.454220533,0,0,0,0,0,0
E01004053,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.410145544,0.589854457,0,0,0,0,0
E01004054,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999975,0,0,0,0,0
E01004058,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.011947827,0.988052221,0,0,0,0,0
E01004065,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000015,0,0,0,0,0,0
E01004088,WAL,Warehouse/Park land,0,0,0.203168955,0,0.482601749,0,0,0,0.314229315,0,0,0,0,0,0,0,0
E01004099,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0.080273188,0.918158571,0.001568215,0,0,0,0,0,0,0
E01004105,ACS,Accessible suburbia,0,0.916548751,0.054607239,0,0,0,0.017713978,0,0.005019546,0.00611047,0,0,0,0,0,0,0
E01004109,URB,Urban buffer,0,0.407642237,0,0,0.160272884,0,0.432084919,0,0,0,0,0,0,0,0,0,0
E01004144,CRN,Connected residential neighbourhoods,0,0.08788189,0.070437187,0,0.001704938,0,0,0.060884415,0.147896529,0.631195037,0,0,0,0,0,0,0
E01004161,CRN,Connected residential neighbourhoods,0,0.188603641,0,0,0,0,0,0.096879016,0.069366453,0.645150878,0,0,0,0,0,0,0
E01004186,WAL,Warehouse/Park land,0,0,0,0,0.479469817,0,0,0.120228471,0.400301732,0,0,0,0,0,0,0,0
E01004190,DIS,Disconnected suburbia,0,0,0,0,0,0,0,0.788951569,0,0.21104843,0,0,0,0,0,0,0
E01004192,OPS,Open sprawl,0,0,0.811386443,0,0,0,0,0.155721838,0,0.032891706,0,0,0,0,0,0,0
E01004209,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.688885521,0,0.311114467,0,0,0
E01004242,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000013,0,0,0,0,0
E01004244,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999946,0,0,0,0,0
E01004253,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000016,0,0,0,0,0
E01004262,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000046,0,0,0,0,0
E01004291,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0.202548509,0,0.797451504,0,0,0
E01004292,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0.191882561,0,0.808117461,0,0,0
E01004304,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999969,0,0,0
E01004312,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0.001713404,0,0.998286623,0,0,0
E01004325,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898495351,0,0.101504639,0
E01004333,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.562642446,0.437357553,0,0,0,0,0
E01004345,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.935411356,0,0.064588595,0,0,0,0,0,0
E01004347,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000006,0,0,0,0,0,0
E01004371,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.194011504,0.805988447,0,0,0,0,0
E01004413,OPS,Open sprawl,0,0,0.883125466,0,0,0,0,0.000599461,0.116275044,0,0,0,0,0,0,0,0
E01004426,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000017,0,0,0,0,0,0
E01004435,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999995,0,0,0,0,0,0
E01004450,WAL,Warehouse/Park land,0,0,0.18546545,0,0.439194888,0.056356501,0,0,0.30368044,0.015302739,0,0,0,0,0,0,0
E01004477,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.28124137,0.718758676,0,0,0,0,0
E01004499,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.011433402,0,0.965235462,0.023331107,0,0,0,0,0
E01004508,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.1212776,0.878722429,0,0,0,0,0
E01004511,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.309523954,0.621381564,0,0.069094491,0,0,0
E01004513,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999966,0,0,0,0,0
E01004515,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.999999991,0,0,0,0,0
E01004526,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.906891725,0.093108284,0,0,0,0,0
E01004546,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.768417335,0.231582697,0,0,0,0,0
E01004584,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0.251268214,0,0.748731782,0,0,0
E01004594,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,1.000000033,0,0,0,0,0,0
E01004607,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.355377382,0.644622612,0,0,0,0,0
E01004642,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.589747071,0,0.410252972,0,0,0,0,0,0
E01004645,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.417901561,0,0.582098452,0,0,0,0,0,0
E01004652,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999985,0,0,0
E01004715,MEU,Metropolitan urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0.363505026,0,0,0.636494966,0
E01004723,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,0.842649263,0,0.157350742,0,0,0
E01004736,DIU,Concentrated urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0.737690841,0,0,0.225393857,0.0369153
E01004780,URB,Urban buffer,6.92E-05,0,0.006249789,0,0.001739042,0,0.99001058,0.001931366,0,0,0,0,0,0,0,0,0
E01004805,URB,Urban buffer,0,0.020538098,0.208447883,0,0,0,0.771014012,0,0,0,0,0,0,0,0,0,0
E01004814,OPS,Open sprawl,0,0,0.73291096,0,0,0.013822286,0,0,0.115098272,0.138168445,0,0,0,0,0,0,0
E01004819,DRN,Dense residential neighbourhoods,0,0.001846853,0.110375408,0,0.150516213,0.221513977,0,0,0.390537834,0.125209735,0,0,0,0,0,0,0
E01004820,DUN,Dense urban neighbourhoods,0,0,0,0,0,0.211703108,0,0,0.213777285,0,0.574519606,0,0,0,0,0,0
E01004828,GRQ,Gridded residential quarters,0,0,0,0,0,0.999216928,0,0,0,0,0.000783056,0,0,0,0,0,0
E01004893,OPS,Open sprawl,0,0.018434772,0.911807282,0,0,0,0.038589951,0.031168006,0,0,0,0,0,0,0,0,0
E01004897,URB,Urban buffer,0,0,0.396205211,0,0,0,0.603794779,0,0,0,0,0,0,0,0,0,0
E01004907,OPS,Open sprawl,0,0.153963821,0.832592417,0,0.013443745,0,0,0,0,0,0,0,0,0,0,0,0
E01004908,OPS,Open sprawl,0,0.003479404,0.847733911,0,0.000364682,0,0.14160441,0.000758657,0.00605892,0,0,0,0,0,0,0,0
E01004909,OPS,Open sprawl,0,0.288152804,0.695078209,0,0.016769002,0,0,0,0,0,0,0,0,0,0,0,0
E01004913,ACS,Accessible suburbia,0,0.728483169,0.270038386,0,0,0.001478421,0,0,0,0,0,0,0,0,0,0,0
E01004936,OPS,Open sprawl,0,0,0.999999959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004944,ACS,Accessible suburbia,0,0.512674927,0,0,0,0,0,0.355061438,0,0.132263637,0,0,0,0,0,0,0
E01004945,URB,Urban buffer,0,0,0.059415372,0,0.21511214,0,0.673359036,0.052113465,0,0,0,0,0,0,0,0,0
E01004957,OPS,Open sprawl,0,0.042456832,0.869768225,0,0,0.034609906,0,0,0.048454084,0.004710981,0,0,0,0,0,0,0
E01004976,OPS,Open sprawl,0,0.33885401,0.583604524,0,0,0.076335394,0,0,0.00120608,0,0,0,0,0,0,0,0
E01004983,OPS,Open sprawl,0,0.479945362,0.517822114,0,0,0,0,0,0,0.002232537,0,0,0,0,0,0,0
E01005018,URB,Urban buffer,0,0,0.426091988,0,0,0.013511698,0.522107808,0.025100246,0.011734502,0.00145375,0,0,0,0,0,0,0
E01005083,CRN,Connected residential neighbourhoods,0,0.013335912,0,0,0.205180577,0,0,0.01546901,0,0.766014486,0,0,0,0,0,0,0
E01005091,CRN,Connected residential neighbourhoods,0,0,0,0,0.036512316,0,0,0,0.141002035,0.822485645,0,0,0,0,0,0,0
E01005139,OPS,Open sprawl,0,0.234526907,0.751282375,0,0,0,0,0.014190676,0,0,0,0,0,0,0,0,0
E01005157,OPS,Open sprawl,0,0.012855744,0.877750417,0,0.009390274,0.00997616,0,0,0.017970326,0.072057106,0,0,0,0,0,0,0
E01005186,DRN,Dense residential neighbourhoods,0,0,0.028686584,0,0,0,0,0,0.968678368,0,0.002635016,0,0,0,0,0,0
E01005192,DRN,Dense residential neighbourhoods,0,0,0.384758449,0,0,0.047402513,0,0,0.553184296,0.013629117,0.00102562,0,0,0,0,0,0
E01005200,DRN,Dense residential neighbourhoods,0,0.018343661,0.13806518,0,0,0.013883045,0,0,0.778811626,0,0.05089646,0,0,0,0,0,0
E01005228,CRN,Connected residential neighbourhoods,0,0,0,0,0,0.038837527,0,0,0.334293094,0.626869365,0,0,0,0,0,0,0
E01005234,DUN,Dense urban neighbourhoods,0,0,0,0,0,0.123853518,0,0,0.027897103,0.035960351,0.812289067,0,0,0,0,0,0
E01005236,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.842820307,0,0.157179679,0,0,0,0,0,0
E01005248,OPS,Open sprawl,0,0.188133875,0.811866157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005270,CRN,Connected residential neighbourhoods,0,0.193608091,0,0,0,0.028419202,0,0.017586247,0,0.76038643,0,0,0,0,0,0,0
E01005277,ACS,Accessible suburbia,0,0.498904717,0,0,0,0,0,0.008415305,0,0.492679966,0,0,0,0,0,0,0
E01005291,CRN,Connected residential neighbourhoods,0,0.005316245,0.034931836,0,0.150180011,0,0,0.027474433,0.380441636,0.401655847,0,0,0,0,0,0,0
E01005300,ACS,Accessible suburbia,0,0.995301574,0,0,0,0,0,0,0,0.004698388,0,0,0,0,0,0,0
E01005318,WAL,Warehouse/Park land,0,0,0,0,0.864092436,0,0,0,0.13590759,0,0,0,0,0,0,0,0
E01005360,OPS,Open sprawl,0,0.068401967,0.931598046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005371,GRQ,Gridded residential quarters,0,0,0.010550543,0,0,0.566132243,0,0,0.187645124,0.20120336,0.034468733,0,0,0,0,0,0
E01005412,URB,Urban buffer,0.037047308,0,0.064187505,0,0,0,0.898765157,0,0,0,0,0,0,0,0,0,0
E01005413,URB,Urban buffer,0,0,0.40985426,0,0,0,0.59014571,0,0,0,0,0,0,0,0,0,0
E01005415,URB,Urban buffer,0.43156984,0,0,0,0,0,0.56843012,0,0,0,0,0,0,0,0,0,0
E01005417,URB,Urban buffer,0.02645922,0.002894388,0.42727344,0,0,0,0.541559706,0.001813229,0,0,0,0,0,0,0,0,0
E01005418,OPS,Open sprawl,0,0.376744652,0.468888953,0,0,0,0,0.154366407,0,0,0,0,0,0,0,0,0
E01005419,OPS,Open sprawl,0,0.162630957,0.746259853,0,0,0,0,0.091109187,0,0,0,0,0,0,0,0,0
E01005420,OPS,Open sprawl,0,0,0.757785389,0,0,0,0.242214633,0,0,0,0,0,0,0,0,0,0
E01005422,OPS,Open sprawl,0,0,0.784099111,0,0,0.04382918,0,0,0.011740755,0.160330966,0,0,0,0,0,0,0
E01005429,GRQ,Gridded residential quarters,0,0,0,0,0,0.668031194,0,0,0,0,0.331968839,0,0,0,0,0,0
E01005431,GRQ,Gridded residential quarters,0,0,0,0,0,0.59307679,0,0,0.005002109,0.401921086,0,0,0,0,0,0,0
E01005460,GRQ,Gridded residential quarters,0,0,0,0,0,0.865199333,0,0,0.134634343,2.11E-05,0.000145197,0,0,0,0,0,0
E01005463,GRQ,Gridded residential quarters,0,0,0,0,0,1.000000036,0,0,0,0,0,0,0,0,0,0,0
E01005464,CRN,Connected residential neighbourhoods,0,0.025170267,0.140427278,0,0.289157476,1.70E-05,0,0,0.089223794,0.456004225,0,0,0,0,0,0,0
E01005475,CRN,Connected residential neighbourhoods,0,0,0.047689821,0,0,0.228662396,0,0,0.311045869,0.412601935,0,0,0,0,0,0,0
E01005479,URB,Urban buffer,0,0,0.264987092,0,0,0,0.735012916,0,0,0,0,0,0,0,0,0,0
E01005498,OPS,Open sprawl,0,0,0.532874796,0,0,0.096751673,0.252694699,0,0.117678858,0,0,0,0,0,0,0,0
E01005507,OPS,Open sprawl,0,0.049188699,0.780240171,0,0.006832349,0.000699678,0,0,0.140524092,0.022515005,0,0,0,0,0,0,0
E01005516,OPS,Open sprawl,0,0,0.96869831,0,0,0,0.031301638,0,0,0,0,0,0,0,0,0,0
E01005524,DRN,Dense residential neighbourhoods,0,0,0.000530778,0,0,0,0,0.120339827,0.729587362,0.149542005,0,0,0,0,0,0,0
E01005529,DIS,Disconnected suburbia,0,0,0,0,0,0,0,0.996482297,0.003517724,0,0,0,0,0,0,0,0
E01005541,DRN,Dense residential neighbourhoods,0,0,0.066760275,0,0,0,0,0,0.531632279,0.401607433,0,0,0,0,0,0,0
E01005542,OPS,Open sprawl,0,0.214390581,0.76468541,0,0,0,0,0,0.020923997,0,0,0,0,0,0,0,0
E01005548,OPS,Open sprawl,0,0,0.866490867,0,0.027876177,0,0,0.105633004,0,0,0,0,0,0,0,0,0
E01005553,DIS,Disconnected suburbia,0,0,0.129048861,0,0.115139707,0,0,0.755811383,0,0,0,0,0,0,0,0,0
E01005558,OPS,Open sprawl,0,0.173802791,0.601422991,0,0,0.042122561,0.179180955,0.001758093,0,0.001712597,0,0,0,0,0,0,0
E01005612,DUN,Dense urban neighbourhoods,0,0,0,0,0,0.013478022,0,0,0.273231985,0.290228662,0.423061296,0,0,0,0,0,0
E01005627,ACS,Accessible suburbia,0,0.999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005651,CRN,Connected residential neighbourhoods,0,0.020696859,0,0,0,0.069029609,0,0,0.406828561,0.503444962,0,0,0,0,0,0,0
E01005667,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.999999966,0,0,0,0,0,0
E01005675,OPS,Open sprawl,0,0.008790859,0.792972674,0,0.170590249,9.48E-05,0,0,0,0.027551403,0,0,0,0,0,0,0
E01005680,CRN,Connected residential neighbourhoods,0,0,0.006831149,0,0.094470084,0,0,0,0.20983211,0.688866689,0,0,0,0,0,0,0
E01005698,ACS,Accessible suburbia,0,0.781169598,0,0,0,0,0,0.006201829,0.21262854,0,0,0,0,0,0,0,0
E01005700,DRN,Dense residential neighbourhoods,0,0.402844979,0,0,0,0,0,0,0.59715501,0,0,0,0,0,0,0,0
E01005706,CRN,Connected residential neighbourhoods,0,0.190855179,0,0,0,0,0,0,0,0.809144849,0,0,0,0,0,0,0
E01005714,OPS,Open sprawl,0,0.288795691,0.711204315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005720,DRN,Dense residential neighbourhoods,0,0.02096937,0,0,0.342012525,0.000674174,0,0,0.519782407,0,0.116561507,0,0,0,0,0,0
E01005725,CRN,Connected residential neighbourhoods,0,0.414946881,0.090593504,0,0,0,0,0,0,0.49445962,0,0,0,0,0,0,0
E01005726,OPS,Open sprawl,0,0.07829004,0.74922141,0,0.027986599,0,0.000906803,0,0,0.143595143,0,0,0,0,0,0,0
E01005727,OPS,Open sprawl,0,0.149701111,0.734336038,0,0,0,0,0,0.013329654,0.102633171,0,0,0,0,0,0,0
E01005730,OPS,Open sprawl,0,0,0.783858019,0,0,0,0,0,0.216141961,0,0,0,0,0,0,0,0
E01005748,OPS,Open sprawl,0,0.184875267,0.525760119,0,0,0,0.28713468,0.002229937,0,0,0,0,0,0,0,0,0
E01005772,ACS,Accessible suburbia,0,0.975854308,0.024145658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01005776,OPS,Open sprawl,0,0.477951513,0.520783044,0,0,0,0.001265425,0,0,0,0,0,0,0,0,0,0
E01005790,OPS,Open sprawl,0,0.003743404,0.987282425,0,0,0,0,0.008974146,0,0,0,0,0,0,0,0,0
E01005791,ACS,Accessible suburbia,0,0.76877219,0.196897272,0,0,0,0.000154307,0.034176245,0,0,0,0,0,0,0,0,0
E01005797,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.95399466,0.03936538,0.006639996,0,0,0,0,0,0
E01005840,OPS,Open sprawl,0,0.31213826,0.486905146,0,0.001890524,0,0,0.11002557,0,0.089040482,0,0,0,0,0,0,0
E01005874,DUN,Dense urban neighbourhoods,0,0,0.012631591,0,0,0,0,0,0.423471561,0,0.502445168,0.06145168,0,0,0,0,0
E01005890,OPS,Open sprawl,0,0.266687969,0.439130829,0,0,0,0,0,0.294181206,0,0,0,0,0,0,0,0
E01005899,OPS,Open sprawl,0,0.02199888,0.936766227,0,0,0,0.041185472,4.94E-05,0,0,0,0,0,0,0,0,0
E01005903,URB,Urban buffer,0,0.312058993,0.232152205,0,0,0,0.455788781,0,0,0,0,0,0,0,0,0,0
E01005926,URB,Urban buffer,0.402739516,0,0,0,0,0,0.597260436,0,0,0,0,0,0,0,0,0,0
E01005937,OPS,Open sprawl,0,0,0.945535134,0,0,0,0.054464862,0,0,0,0,0,0,0,0,0,0
E01005961,OPS,Open sprawl,0,0.013785104,0.98577347,0,0,0,0,2.99E-05,0.000411524,0,0,0,0,0,0,0,0
E01005988,CRN,Connected residential neighbourhoods,0,0.013215059,0,0,0,0.006799599,0,0.165219774,0,0.814765555,0,0,0,0,0,0,0
E01006007,ACS,Accessible suburbia,0,0.871979376,0.028561423,0,0,0,0,0,0.005647878,0.093811313,0,0,0,0,0,0,0
E01006044,OPS,Open sprawl,0,0.058374678,0.637812192,0,0,0,0.303813131,0,0,0,0,0,0,0,0,0,0
E01006048,URB,Urban buffer,0,0,0.040717691,0,0.045618142,0,0.913664197,0,0,0,0,0,0,0,0,0,0
E01006056,URB,Urban buffer,0,0,0.07321217,0,0,0,0.926787827,0,0,0,0,0,0,0,0,0,0
E01006058,OPS,Open sprawl,0,0,0.968958683,0,0,0,0.03104134,0,0,0,0,0,0,0,0,0,0
